Date,VIX,MSFT_Sentiment,AAPL_Sentiment,NVDA_Sentiment,AMZN_Sentiment,GOOGL_Sentiment
2015-02-06,17.290000915527344,0.47709999084472654,0.47709999084472654,0.47709999084472654,0.47709999084472654,0.47709999084472654
2015-02-09,18.549999237060547,0.46450000762939453,0.46450000762939453,0.46450000762939453,0.46450000762939453,0.46450000762939453
2015-02-10,17.229999542236328,0.4777000045776367,0.4777000045776367,0.4777000045776367,0.4777000045776367,0.4777000045776367
2015-02-11,16.959999084472656,0.4804000091552734,0.4804000091552734,0.4804000091552734,0.4804000091552734,0.4804000091552734
2015-02-12,15.34000015258789,0.49659999847412106,0.49659999847412106,0.49659999847412106,0.49659999847412106,0.49659999847412106
2015-02-13,14.6899995803833,0.503100004196167,0.503100004196167,0.503100004196167,0.503100004196167,0.503100004196167
2015-02-16,,0.45,0.45,0.45,0.45,0.45
2015-02-17,15.800000190734863,0.4919999980926514,0.4919999980926514,0.4919999980926514,0.4919999980926514,0.4919999980926514
2015-02-18,15.449999809265137,0.49550000190734866,0.49550000190734866,0.49550000190734866,0.49550000190734866,0.49550000190734866
2015-02-19,15.289999961853027,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973
2015-02-20,14.300000190734863,0.5069999980926514,0.5069999980926514,0.5069999980926514,0.5069999980926514,0.5069999980926514
2015-02-23,14.5600004196167,0.504399995803833,0.504399995803833,0.504399995803833,0.504399995803833,0.504399995803833
2015-02-24,13.6899995803833,0.513100004196167,0.513100004196167,0.513100004196167,0.513100004196167,0.513100004196167
2015-02-25,13.84000015258789,0.5115999984741211,0.5115999984741211,0.5115999984741211,0.5115999984741211,0.5115999984741211
2015-02-26,13.90999984741211,0.5109000015258789,0.5109000015258789,0.5109000015258789,0.5109000015258789,0.5109000015258789
2015-02-27,13.34000015258789,0.5165999984741211,0.5165999984741211,0.5165999984741211,0.5165999984741211,0.5165999984741211
2015-03-02,13.039999961853027,0.5196000003814697,0.5196000003814697,0.5196000003814697,0.5196000003814697,0.5196000003814697
2015-03-03,13.859999656677246,0.5114000034332276,0.5114000034332276,0.5114000034332276,0.5114000034332276,0.5114000034332276
2015-03-04,14.229999542236328,0.5077000045776368,0.5077000045776368,0.5077000045776368,0.5077000045776368,0.5077000045776368
2015-03-05,14.039999961853027,0.5096000003814697,0.5096000003814697,0.5096000003814697,0.5096000003814697,0.5096000003814697
2015-03-06,15.199999809265137,0.4980000019073486,0.4980000019073486,0.4980000019073486,0.4980000019073486,0.4980000019073486
2015-03-09,15.0600004196167,0.49939999580383304,0.49939999580383304,0.49939999580383304,0.49939999580383304,0.49939999580383304
2015-03-10,16.690000534057617,0.4830999946594238,0.4830999946594238,0.4830999946594238,0.4830999946594238,0.4830999946594238
2015-03-11,16.8700008392334,0.481299991607666,0.481299991607666,0.481299991607666,0.481299991607666,0.481299991607666
2015-03-12,15.420000076293945,0.49579999923706053,0.49579999923706053,0.49579999923706053,0.49579999923706053,0.49579999923706053
2015-03-13,16.0,0.49,0.49,0.49,0.49,0.49
2015-03-16,15.609999656677246,0.49390000343322754,0.49390000343322754,0.49390000343322754,0.49390000343322754,0.49390000343322754
2015-03-17,15.65999984741211,0.49340000152587893,0.49340000152587893,0.49340000152587893,0.49340000152587893,0.49340000152587893
2015-03-18,13.970000267028809,0.5102999973297119,0.5102999973297119,0.5102999973297119,0.5102999973297119,0.5102999973297119
2015-03-19,14.069999694824219,0.5093000030517578,0.5093000030517578,0.5093000030517578,0.5093000030517578,0.5093000030517578
2015-03-20,13.020000457763672,0.5197999954223633,0.5197999954223633,0.5197999954223633,0.5197999954223633,0.5197999954223633
2015-03-23,13.40999984741211,0.5159000015258789,0.5159000015258789,0.5159000015258789,0.5159000015258789,0.5159000015258789
2015-03-24,13.619999885559082,0.5138000011444092,0.5138000011444092,0.5138000011444092,0.5138000011444092,0.5138000011444092
2015-03-25,15.4399995803833,0.495600004196167,0.495600004196167,0.495600004196167,0.495600004196167,0.495600004196167
2015-03-26,15.800000190734863,0.4919999980926514,0.4919999980926514,0.4919999980926514,0.4919999980926514,0.4919999980926514
2015-03-27,15.069999694824219,0.4993000030517578,0.4993000030517578,0.4993000030517578,0.4993000030517578,0.4993000030517578
2015-03-30,14.510000228881836,0.5048999977111817,0.5048999977111817,0.5048999977111817,0.5048999977111817,0.5048999977111817
2015-03-31,15.289999961853027,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973
2015-04-01,15.109999656677246,0.49890000343322755,0.49890000343322755,0.49890000343322755,0.49890000343322755,0.49890000343322755
2015-04-02,14.670000076293945,0.5032999992370606,0.5032999992370606,0.5032999992370606,0.5032999992370606,0.5032999992370606
2015-04-03,,0.45,0.45,0.45,0.45,0.45
2015-04-06,14.739999771118164,0.5026000022888184,0.5026000022888184,0.5026000022888184,0.5026000022888184,0.5026000022888184
2015-04-07,14.779999732971191,0.5022000026702881,0.5022000026702881,0.5022000026702881,0.5022000026702881,0.5022000026702881
2015-04-08,13.979999542236328,0.5102000045776367,0.5102000045776367,0.5102000045776367,0.5102000045776367,0.5102000045776367
2015-04-09,13.09000015258789,0.5190999984741211,0.5190999984741211,0.5190999984741211,0.5190999984741211,0.5190999984741211
2015-04-10,12.579999923706055,0.5242000007629395,0.5242000007629395,0.5242000007629395,0.5242000007629395,0.5242000007629395
2015-04-13,13.9399995803833,0.510600004196167,0.510600004196167,0.510600004196167,0.510600004196167,0.510600004196167
2015-04-14,13.670000076293945,0.5132999992370605,0.5132999992370605,0.5132999992370605,0.5132999992370605,0.5132999992370605
2015-04-15,12.84000015258789,0.5215999984741211,0.5215999984741211,0.5215999984741211,0.5215999984741211,0.5215999984741211
2015-04-16,12.600000381469727,0.5239999961853027,0.5239999961853027,0.5239999961853027,0.5239999961853027,0.5239999961853027
2015-04-17,13.890000343322754,0.5110999965667724,0.5110999965667724,0.5110999965667724,0.5110999965667724,0.5110999965667724
2015-04-20,13.300000190734863,0.5169999980926514,0.5169999980926514,0.5169999980926514,0.5169999980926514,0.5169999980926514
2015-04-21,13.25,0.5175,0.5175,0.5175,0.5175,0.5175
2015-04-22,12.710000038146973,0.5228999996185303,0.5228999996185303,0.5228999996185303,0.5228999996185303,0.5228999996185303
2015-04-23,12.479999542236328,0.5252000045776367,0.5252000045776367,0.5252000045776367,0.5252000045776367,0.5252000045776367
2015-04-24,12.289999961853027,0.5271000003814698,0.5271000003814698,0.5271000003814698,0.5271000003814698,0.5271000003814698
2015-04-27,13.119999885559082,0.5188000011444092,0.5188000011444092,0.5188000011444092,0.5188000011444092,0.5188000011444092
2015-04-28,12.40999984741211,0.5259000015258789,0.5259000015258789,0.5259000015258789,0.5259000015258789,0.5259000015258789
2015-04-29,13.390000343322754,0.5160999965667724,0.5160999965667724,0.5160999965667724,0.5160999965667724,0.5160999965667724
2015-04-30,14.550000190734863,0.5044999980926513,0.5044999980926513,0.5044999980926513,0.5044999980926513,0.5044999980926513
2015-05-01,12.699999809265137,0.5230000019073486,0.5230000019073486,0.5230000019073486,0.5230000019073486,0.5230000019073486
2015-05-04,12.850000381469727,0.5214999961853027,0.5214999961853027,0.5214999961853027,0.5214999961853027,0.5214999961853027
2015-05-05,14.3100004196167,0.506899995803833,0.506899995803833,0.506899995803833,0.506899995803833,0.506899995803833
2015-05-06,15.149999618530273,0.4985000038146973,0.4985000038146973,0.4985000038146973,0.4985000038146973,0.4985000038146973
2015-05-07,15.130000114440918,0.4986999988555908,0.4986999988555908,0.4986999988555908,0.4986999988555908,0.4986999988555908
2015-05-08,12.859999656677246,0.5214000034332276,0.5214000034332276,0.5214000034332276,0.5214000034332276,0.5214000034332276
2015-05-11,13.850000381469727,0.5114999961853027,0.5114999961853027,0.5114999961853027,0.5114999961853027,0.5114999961853027
2015-05-12,13.859999656677246,0.5114000034332276,0.5114000034332276,0.5114000034332276,0.5114000034332276,0.5114000034332276
2015-05-13,13.760000228881836,0.5123999977111816,0.5123999977111816,0.5123999977111816,0.5123999977111816,0.5123999977111816
2015-05-14,12.739999771118164,0.5226000022888183,0.5226000022888183,0.5226000022888183,0.5226000022888183,0.5226000022888183
2015-05-15,12.380000114440918,0.5261999988555909,0.5261999988555909,0.5261999988555909,0.5261999988555909,0.5261999988555909
2015-05-18,12.729999542236328,0.5227000045776368,0.5227000045776368,0.5227000045776368,0.5227000045776368,0.5227000045776368
2015-05-19,12.850000381469727,0.5214999961853027,0.5214999961853027,0.5214999961853027,0.5214999961853027,0.5214999961853027
2015-05-20,12.880000114440918,0.5211999988555908,0.5211999988555908,0.5211999988555908,0.5211999988555908,0.5211999988555908
2015-05-21,12.109999656677246,0.5289000034332275,0.5289000034332275,0.5289000034332275,0.5289000034332275,0.5289000034332275
2015-05-22,12.130000114440918,0.5286999988555908,0.5286999988555908,0.5286999988555908,0.5286999988555908,0.5286999988555908
2015-05-25,,0.45,0.45,0.45,0.45,0.45
2015-05-26,14.0600004196167,0.509399995803833,0.509399995803833,0.509399995803833,0.509399995803833,0.509399995803833
2015-05-27,13.270000457763672,0.5172999954223633,0.5172999954223633,0.5172999954223633,0.5172999954223633,0.5172999954223633
2015-05-28,13.3100004196167,0.5168999958038331,0.5168999958038331,0.5168999958038331,0.5168999958038331,0.5168999958038331
2015-05-29,13.84000015258789,0.5115999984741211,0.5115999984741211,0.5115999984741211,0.5115999984741211,0.5115999984741211
2015-06-01,13.970000267028809,0.5102999973297119,0.5102999973297119,0.5102999973297119,0.5102999973297119,0.5102999973297119
2015-06-02,14.239999771118164,0.5076000022888184,0.5076000022888184,0.5076000022888184,0.5076000022888184,0.5076000022888184
2015-06-03,13.65999984741211,0.513400001525879,0.513400001525879,0.513400001525879,0.513400001525879,0.513400001525879
2015-06-04,14.710000038146973,0.5028999996185303,0.5028999996185303,0.5028999996185303,0.5028999996185303,0.5028999996185303
2015-06-05,14.210000038146973,0.5078999996185303,0.5078999996185303,0.5078999996185303,0.5078999996185303,0.5078999996185303
2015-06-08,15.289999961853027,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973
2015-06-09,14.470000267028809,0.5052999973297119,0.5052999973297119,0.5052999973297119,0.5052999973297119,0.5052999973297119
2015-06-10,13.220000267028809,0.5177999973297119,0.5177999973297119,0.5177999973297119,0.5177999973297119,0.5177999973297119
2015-06-11,12.850000381469727,0.5214999961853027,0.5214999961853027,0.5214999961853027,0.5214999961853027,0.5214999961853027
2015-06-12,13.779999732971191,0.5122000026702881,0.5122000026702881,0.5122000026702881,0.5122000026702881,0.5122000026702881
2015-06-15,15.390000343322754,0.49609999656677245,0.49609999656677245,0.49609999656677245,0.49609999656677245,0.49609999656677245
2015-06-16,14.8100004196167,0.501899995803833,0.501899995803833,0.501899995803833,0.501899995803833,0.501899995803833
2015-06-17,14.5,0.505,0.505,0.505,0.505,0.505
2015-06-18,13.1899995803833,0.518100004196167,0.518100004196167,0.518100004196167,0.518100004196167,0.518100004196167
2015-06-19,13.960000038146973,0.5103999996185303,0.5103999996185303,0.5103999996185303,0.5103999996185303,0.5103999996185303
2015-06-22,12.739999771118164,0.5226000022888183,0.5226000022888183,0.5226000022888183,0.5226000022888183,0.5226000022888183
2015-06-23,12.109999656677246,0.5289000034332275,0.5289000034332275,0.5289000034332275,0.5289000034332275,0.5289000034332275
2015-06-24,13.260000228881836,0.5173999977111816,0.5173999977111816,0.5173999977111816,0.5173999977111816,0.5173999977111816
2015-06-25,14.010000228881836,0.5098999977111817,0.5098999977111817,0.5098999977111817,0.5098999977111817,0.5098999977111817
2015-06-26,14.020000457763672,0.5097999954223633,0.5097999954223633,0.5097999954223633,0.5097999954223633,0.5097999954223633
2015-06-29,18.850000381469727,0.46149999618530274,0.46149999618530274,0.46149999618530274,0.46149999618530274,0.46149999618530274
2015-06-30,18.229999542236328,0.4677000045776367,0.4677000045776367,0.4677000045776367,0.4677000045776367,0.4677000045776367
2015-07-01,16.09000015258789,0.48909999847412106,0.48909999847412106,0.48909999847412106,0.48909999847412106,0.48909999847412106
2015-07-02,16.790000915527344,0.48209999084472654,0.48209999084472654,0.48209999084472654,0.48209999084472654,0.48209999084472654
2015-07-03,,0.45,0.45,0.45,0.45,0.45
2015-07-06,17.010000228881836,0.47989999771118164,0.47989999771118164,0.47989999771118164,0.47989999771118164,0.47989999771118164
2015-07-07,16.09000015258789,0.48909999847412106,0.48909999847412106,0.48909999847412106,0.48909999847412106,0.48909999847412106
2015-07-08,19.65999984741211,0.4534000015258789,0.4534000015258789,0.4534000015258789,0.4534000015258789,0.4534000015258789
2015-07-09,19.969999313354492,0.4503000068664551,0.4503000068664551,0.4503000068664551,0.4503000068664551,0.4503000068664551
2015-07-10,16.829999923706055,0.48170000076293945,0.48170000076293945,0.48170000076293945,0.48170000076293945,0.48170000076293945
2015-07-13,13.899999618530273,0.5110000038146972,0.5110000038146972,0.5110000038146972,0.5110000038146972,0.5110000038146972
2015-07-14,13.369999885559082,0.5163000011444092,0.5163000011444092,0.5163000011444092,0.5163000011444092,0.5163000011444092
2015-07-15,13.229999542236328,0.5177000045776368,0.5177000045776368,0.5177000045776368,0.5177000045776368,0.5177000045776368
2015-07-16,12.109999656677246,0.5289000034332275,0.5289000034332275,0.5289000034332275,0.5289000034332275,0.5289000034332275
2015-07-17,11.949999809265137,0.5305000019073486,0.5305000019073486,0.5305000019073486,0.5305000019073486,0.5305000019073486
2015-07-20,12.25,0.5275,0.5275,0.5275,0.5275,0.5275
2015-07-21,12.220000267028809,0.527799997329712,0.527799997329712,0.527799997329712,0.527799997329712,0.527799997329712
2015-07-22,12.119999885559082,0.5288000011444092,0.5288000011444092,0.5288000011444092,0.5288000011444092,0.5288000011444092
2015-07-23,12.640000343322754,0.5235999965667725,0.5235999965667725,0.5235999965667725,0.5235999965667725,0.5235999965667725
2015-07-24,13.739999771118164,0.5126000022888184,0.5126000022888184,0.5126000022888184,0.5126000022888184,0.5126000022888184
2015-07-27,15.600000381469727,0.4939999961853027,0.4939999961853027,0.4939999961853027,0.4939999961853027,0.4939999961853027
2015-07-28,13.4399995803833,0.515600004196167,0.515600004196167,0.515600004196167,0.515600004196167,0.515600004196167
2015-07-29,12.5,0.525,0.525,0.525,0.525,0.525
2015-07-30,12.130000114440918,0.5286999988555908,0.5286999988555908,0.5286999988555908,0.5286999988555908,0.5286999988555908
2015-07-31,12.119999885559082,0.5288000011444092,0.5288000011444092,0.5288000011444092,0.5288000011444092,0.5288000011444092
2015-08-03,12.5600004196167,0.524399995803833,0.524399995803833,0.524399995803833,0.524399995803833,0.524399995803833
2015-08-04,13.0,0.52,0.52,0.52,0.52,0.52
2015-08-05,12.510000228881836,0.5248999977111817,0.5248999977111817,0.5248999977111817,0.5248999977111817,0.5248999977111817
2015-08-06,13.770000457763672,0.5122999954223633,0.5122999954223633,0.5122999954223633,0.5122999954223633,0.5122999954223633
2015-08-07,13.390000343322754,0.5160999965667724,0.5160999965667724,0.5160999965667724,0.5160999965667724,0.5160999965667724
2015-08-10,12.229999542236328,0.5277000045776368,0.5277000045776368,0.5277000045776368,0.5277000045776368,0.5277000045776368
2015-08-11,13.710000038146973,0.5128999996185303,0.5128999996185303,0.5128999996185303,0.5128999996185303,0.5128999996185303
2015-08-12,13.609999656677246,0.5139000034332275,0.5139000034332275,0.5139000034332275,0.5139000034332275,0.5139000034332275
2015-08-13,13.489999771118164,0.5151000022888184,0.5151000022888184,0.5151000022888184,0.5151000022888184,0.5151000022888184
2015-08-14,12.829999923706055,0.5217000007629394,0.5217000007629394,0.5217000007629394,0.5217000007629394,0.5217000007629394
2015-08-17,13.020000457763672,0.5197999954223633,0.5197999954223633,0.5197999954223633,0.5197999954223633,0.5197999954223633
2015-08-18,13.789999961853027,0.5121000003814697,0.5121000003814697,0.5121000003814697,0.5121000003814697,0.5121000003814697
2015-08-19,15.25,0.4975,0.4975,0.4975,0.4975,0.4975
2015-08-20,19.139999389648438,0.45860000610351564,0.45860000610351564,0.45860000610351564,0.45860000610351564,0.45860000610351564
2015-08-21,28.030000686645508,0.36969999313354496,0.36969999313354496,0.36969999313354496,0.36969999313354496,0.36969999313354496
2015-08-24,40.7400016784668,0.24259998321533205,0.24259998321533205,0.24259998321533205,0.24259998321533205,0.24259998321533205
2015-08-25,36.02000045776367,0.28979999542236334,0.28979999542236334,0.28979999542236334,0.28979999542236334,0.28979999542236334
2015-08-26,30.31999969482422,0.34680000305175784,0.34680000305175784,0.34680000305175784,0.34680000305175784,0.34680000305175784
2015-08-27,26.100000381469727,0.38899999618530273,0.38899999618530273,0.38899999618530273,0.38899999618530273,0.38899999618530273
2015-08-28,26.049999237060547,0.3895000076293945,0.3895000076293945,0.3895000076293945,0.3895000076293945,0.3895000076293945
2015-08-31,28.43000030517578,0.3656999969482422,0.3656999969482422,0.3656999969482422,0.3656999969482422,0.3656999969482422
2015-09-01,31.399999618530273,0.33600000381469725,0.33600000381469725,0.33600000381469725,0.33600000381469725,0.33600000381469725
2015-09-02,26.09000015258789,0.38909999847412113,0.38909999847412113,0.38909999847412113,0.38909999847412113,0.38909999847412113
2015-09-03,25.610000610351562,0.3938999938964844,0.3938999938964844,0.3938999938964844,0.3938999938964844,0.3938999938964844
2015-09-04,27.799999237060547,0.37200000762939456,0.37200000762939456,0.37200000762939456,0.37200000762939456,0.37200000762939456
2015-09-07,,0.45,0.45,0.45,0.45,0.45
2015-09-08,24.899999618530273,0.40100000381469725,0.40100000381469725,0.40100000381469725,0.40100000381469725,0.40100000381469725
2015-09-09,26.229999542236328,0.3877000045776367,0.3877000045776367,0.3877000045776367,0.3877000045776367,0.3877000045776367
2015-09-10,24.3700008392334,0.406299991607666,0.406299991607666,0.406299991607666,0.406299991607666,0.406299991607666
2015-09-11,23.200000762939453,0.4179999923706055,0.4179999923706055,0.4179999923706055,0.4179999923706055,0.4179999923706055
2015-09-14,24.25,0.4075,0.4075,0.4075,0.4075,0.4075
2015-09-15,22.540000915527344,0.42459999084472655,0.42459999084472655,0.42459999084472655,0.42459999084472655,0.42459999084472655
2015-09-16,21.350000381469727,0.4364999961853028,0.4364999961853028,0.4364999961853028,0.4364999961853028,0.4364999961853028
2015-09-17,21.139999389648438,0.4386000061035156,0.4386000061035156,0.4386000061035156,0.4386000061035156,0.4386000061035156
2015-09-18,22.280000686645508,0.42719999313354495,0.42719999313354495,0.42719999313354495,0.42719999313354495,0.42719999313354495
2015-09-21,20.139999389648438,0.44860000610351564,0.44860000610351564,0.44860000610351564,0.44860000610351564,0.44860000610351564
2015-09-22,22.440000534057617,0.42559999465942383,0.42559999465942383,0.42559999465942383,0.42559999465942383,0.42559999465942383
2015-09-23,22.1299991607666,0.428700008392334,0.428700008392334,0.428700008392334,0.428700008392334,0.428700008392334
2015-09-24,23.469999313354492,0.4153000068664551,0.4153000068664551,0.4153000068664551,0.4153000068664551,0.4153000068664551
2015-09-25,23.6200008392334,0.413799991607666,0.413799991607666,0.413799991607666,0.413799991607666,0.413799991607666
2015-09-28,27.6299991607666,0.37370000839233397,0.37370000839233397,0.37370000839233397,0.37370000839233397,0.37370000839233397
2015-09-29,26.829999923706055,0.3817000007629395,0.3817000007629395,0.3817000007629395,0.3817000007629395,0.3817000007629395
2015-09-30,24.5,0.405,0.405,0.405,0.405,0.405
2015-10-01,22.549999237060547,0.42450000762939455,0.42450000762939455,0.42450000762939455,0.42450000762939455,0.42450000762939455
2015-10-02,20.940000534057617,0.44059999465942384,0.44059999465942384,0.44059999465942384,0.44059999465942384,0.44059999465942384
2015-10-05,19.540000915527344,0.4545999908447266,0.4545999908447266,0.4545999908447266,0.4545999908447266,0.4545999908447266
2015-10-06,19.399999618530273,0.4560000038146973,0.4560000038146973,0.4560000038146973,0.4560000038146973,0.4560000038146973
2015-10-07,18.399999618530273,0.46600000381469725,0.46600000381469725,0.46600000381469725,0.46600000381469725,0.46600000381469725
2015-10-08,17.420000076293945,0.47579999923706057,0.47579999923706057,0.47579999923706057,0.47579999923706057,0.47579999923706057
2015-10-09,17.079999923706055,0.47920000076293945,0.47920000076293945,0.47920000076293945,0.47920000076293945,0.47920000076293945
2015-10-12,16.170000076293945,0.4882999992370605,0.4882999992370605,0.4882999992370605,0.4882999992370605,0.4882999992370605
2015-10-13,17.670000076293945,0.4732999992370605,0.4732999992370605,0.4732999992370605,0.4732999992370605,0.4732999992370605
2015-10-14,18.030000686645508,0.46969999313354494,0.46969999313354494,0.46969999313354494,0.46969999313354494,0.46969999313354494
2015-10-15,16.049999237060547,0.48950000762939455,0.48950000762939455,0.48950000762939455,0.48950000762939455,0.48950000762939455
2015-10-16,15.050000190734863,0.4994999980926514,0.4994999980926514,0.4994999980926514,0.4994999980926514,0.4994999980926514
2015-10-19,14.979999542236328,0.5002000045776367,0.5002000045776367,0.5002000045776367,0.5002000045776367,0.5002000045776367
2015-10-20,15.75,0.4925,0.4925,0.4925,0.4925,0.4925
2015-10-21,16.700000762939453,0.4829999923706055,0.4829999923706055,0.4829999923706055,0.4829999923706055,0.4829999923706055
2015-10-22,14.449999809265137,0.5055000019073487,0.5055000019073487,0.5055000019073487,0.5055000019073487,0.5055000019073487
2015-10-23,14.460000038146973,0.5053999996185302,0.5053999996185302,0.5053999996185302,0.5053999996185302,0.5053999996185302
2015-10-26,15.289999961853027,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973
2015-10-27,15.430000305175781,0.4956999969482422,0.4956999969482422,0.4956999969482422,0.4956999969482422,0.4956999969482422
2015-10-28,14.329999923706055,0.5067000007629394,0.5067000007629394,0.5067000007629394,0.5067000007629394,0.5067000007629394
2015-10-29,14.609999656677246,0.5039000034332275,0.5039000034332275,0.5039000034332275,0.5039000034332275,0.5039000034332275
2015-10-30,15.069999694824219,0.4993000030517578,0.4993000030517578,0.4993000030517578,0.4993000030517578,0.4993000030517578
2015-11-02,14.149999618530273,0.5085000038146973,0.5085000038146973,0.5085000038146973,0.5085000038146973,0.5085000038146973
2015-11-03,14.539999961853027,0.5046000003814697,0.5046000003814697,0.5046000003814697,0.5046000003814697,0.5046000003814697
2015-11-04,15.510000228881836,0.49489999771118165,0.49489999771118165,0.49489999771118165,0.49489999771118165,0.49489999771118165
2015-11-05,15.050000190734863,0.4994999980926514,0.4994999980926514,0.4994999980926514,0.4994999980926514,0.4994999980926514
2015-11-06,14.329999923706055,0.5067000007629394,0.5067000007629394,0.5067000007629394,0.5067000007629394,0.5067000007629394
2015-11-09,16.520000457763672,0.4847999954223633,0.4847999954223633,0.4847999954223633,0.4847999954223633,0.4847999954223633
2015-11-10,15.289999961853027,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973,0.49710000038146973
2015-11-11,16.059999465942383,0.4894000053405762,0.4894000053405762,0.4894000053405762,0.4894000053405762,0.4894000053405762
2015-11-12,18.3700008392334,0.466299991607666,0.466299991607666,0.466299991607666,0.466299991607666,0.466299991607666
2015-11-13,20.079999923706055,0.4492000007629394,0.4492000007629394,0.4492000007629394,0.4492000007629394,0.4492000007629394
2015-11-16,18.15999984741211,0.4684000015258789,0.4684000015258789,0.4684000015258789,0.4684000015258789,0.4684000015258789
2015-11-17,18.84000015258789,0.4615999984741211,0.4615999984741211,0.4615999984741211,0.4615999984741211,0.4615999984741211
2015-11-18,16.850000381469727,0.48149999618530276,0.48149999618530276,0.48149999618530276,0.48149999618530276,0.48149999618530276
2015-11-19,16.989999771118164,0.4801000022888184,0.4801000022888184,0.4801000022888184,0.4801000022888184,0.4801000022888184
2015-11-20,15.470000267028809,0.4952999973297119,0.4952999973297119,0.4952999973297119,0.4952999973297119,0.4952999973297119
2015-11-23,15.619999885559082,0.4938000011444092,0.4938000011444092,0.4938000011444092,0.4938000011444092,0.4938000011444092
2015-11-24,15.930000305175781,0.4906999969482422,0.4906999969482422,0.4906999969482422,0.4906999969482422,0.4906999969482422
2015-11-25,15.1899995803833,0.498100004196167,0.498100004196167,0.498100004196167,0.498100004196167,0.498100004196167
2015-11-26,,0.45,0.45,0.45,0.45,0.45
2015-11-27,15.119999885559082,0.49880000114440914,0.49880000114440914,0.49880000114440914,0.49880000114440914,0.49880000114440914
2015-11-30,16.1299991607666,0.48870000839233396,0.48870000839233396,0.48870000839233396,0.48870000839233396,0.48870000839233396
2015-12-01,14.670000076293945,0.5032999992370606,0.5032999992370606,0.5032999992370606,0.5032999992370606,0.5032999992370606
2015-12-02,15.90999984741211,0.49090000152587887,0.49090000152587887,0.49090000152587887,0.49090000152587887,0.49090000152587887
2015-12-03,18.110000610351562,0.46889999389648435,0.46889999389648435,0.46889999389648435,0.46889999389648435,0.46889999389648435
